UNIDADE,FAIXA_ETARIA,SEXO,CURSO,DATA_MATRICULA,STATUS,ATIVO
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/1/2024,DESISTENTE OU TRANCADO,0
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,ATIVO,1
Minas Gerais,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,FORMADO,1
São Paulo,18-29,FEMININO  ,EJA,8/2/2024,SALDADO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,DESISTENTE OU TRANCADO,0
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,SALDADO,1
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ADMINISTRAÇÃO,8/2/2024,DESISTENTE OU TRANCADO,0
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/2/2024,ATIVO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/2/2024,SALDADO,1
São Paulo,14-17,FEMININO  ,EJA,8/2/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,EJA,8/2/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/2/2024,SALDADO,1
São Paulo,14-17,MASCULINO ,TÉCNICO EM ELETRÔNICA,8/2/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/2/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ADMINISTRAÇÃO,8/2/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,FORMADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ADMINISTRAÇÃO,8/2/2024,SALDADO,1
São Paulo,30+,MASCULINO ,EJA,8/2/2024,FORMADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,8/2/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,8/2/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/2/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/2/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,ATIVO,1
São Paulo,30+,FEMININO  ,EJA,8/2/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/2/2024,TRANSFERIDO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM ADMINISTRAÇÃO,8/2/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/2/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/2/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/3/2024,SALDADO,1
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/3/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/3/2024,FORMADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/3/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/3/2024,ATIVO,1
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/3/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/3/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/3/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/3/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/3/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/3/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/3/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,8/3/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM AUTOMAÇÃO INDUSTRIAL,8/4/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/4/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/4/2024,ATIVO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,ATIVO,1
Minas Gerais,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,ATIVO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,FORMADO,1
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,ATIVO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,ATIVO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,DESISTENTE OU TRANCADO,0
Minas Gerais,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,8/5/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM ADMINISTRAÇÃO,8/5/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,SALDADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,EJA,8/5/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/5/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM SECRETARIA ESCOLAR,8/5/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/5/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/5/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,FORMADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,SALDADO,1
São Paulo,30+,FEMININO  ,EJA,8/5/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,FORMADO,1
São Paulo,30+,MASCULINO ,EJA,8/5/2024,TRANSFERIDO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM CONTABILIDADE,8/5/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/5/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM LOGÍSTICA,8/5/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/5/2024,ATIVO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,ATIVO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM ELETRÔNICA,8/6/2024,SALDADO,1
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,ATIVO,1
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,ATIVO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,FORMADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,SALDADO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM AUTOMAÇÃO INDUSTRIAL,8/6/2024,FORMADO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM ADMINISTRAÇÃO,8/6/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM SECRETARIADO,8/6/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM LOGÍSTICA,8/6/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,EJA,8/6/2024,FORMADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM SECRETARIADO,8/6/2024,FORMADO,1
São Paulo,30+,FEMININO  ,EJA,8/6/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,FEMININO  ,EJA,8/6/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/6/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,FORMADO,1
São Paulo,30+,MASCULINO ,EJA,8/6/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM ADMINISTRAÇÃO,8/6/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/6/2024,DESISTENTE OU TRANCADO,0
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,ATIVO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/7/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM AUTOMAÇÃO INDUSTRIAL,8/7/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,EJA,8/7/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/7/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/7/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/7/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,SALDADO,1
São Paulo,30+,MASCULINO ,EJA,8/7/2024,TRANSFERIDO,0
São Paulo,30+,MASCULINO ,EJA,8/7/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/7/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/7/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM LOGÍSTICA,8/7/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/7/2024,DESISTENTE OU TRANCADO,0
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,ATIVO,1
Minas Gerais,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,FORMADO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,FORMADO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,ATIVO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,8/8/2024,DESISTENTE OU TRANCADO,0
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,ATIVO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,FORMADO,1
Paraná,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,DESISTENTE OU TRANCADO,0
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/8/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM SECRETARIADO,8/8/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,FORMADO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM MECATRÔNICA,8/8/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM ELETROTÉCNICA,8/8/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,EJA,8/8/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SECRETARIA ESCOLAR,8/8/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/8/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/8/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/8/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ADMINISTRAÇÃO,8/8/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,8/8/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/8/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,FORMADO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,ATIVO,1
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,FORMADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM ELETROTÉCNICA,8/9/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,DESISTENTE OU TRANCADO,0
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,SALDADO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SECRETARIA ESCOLAR,8/9/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,DESISTENTE OU TRANCADO,0
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/9/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,TRANSFERIDO,0
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM REDES DE COMPUTADORES,8/9/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETRÔNICA,8/9/2024,ATIVO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETRÔNICA,8/9/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,EJA,8/9/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/9/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/9/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,8/9/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/9/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/9/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/10/2024,ATIVO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/10/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM ADMINISTRAÇÃO,8/10/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/10/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,8/10/2024,SALDADO,1
Paraná,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/11/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/11/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/11/2024,SALDADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/12/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/12/2024,SALDADO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/12/2024,ATIVO,1
Minas Gerais,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,8/12/2024,ATIVO,1
Paraná,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,8/12/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM ADMINISTRAÇÃO,8/12/2024,SALDADO,1
